store_id,store_name,city,country
7693,Store_7693,Bangalore,India
7694,Store_7694,Chennai,India
7695,Store_7695,Bangalore,India
7696,Store_7696,Sapporo,Japan
7697,Store_7697,New York,USA
7698,Store_7698,Chicago,USA
7699,Store_7699,Birmingham,UK
7700,Store_7700,Manchester,UK
7701,Store_7701,Liverpool,UK
7702,Store_7702,Mumbai,India
7703,Store_7703,London,UK
7704,Store_7704,Chicago,USA
7705,Store_7705,Delhi,India
7706,Store_7706,Kyoto,Japan
7707,Store_7707,Phoenix,USA
7708,Store_7708,Chicago,USA
7709,Store_7709,Phoenix,USA
7710,Store_7710,Glasgow,UK
7711,Store_7711,Mumbai,India
7712,Store_7712,Bangalore,India
7713,Store_7713,Nagoya,Japan
7714,Store_7714,Chicago,USA
7715,Store_7715,London,UK
7716,Store_7716,Manchester,UK
7717,Store_7717,Glasgow,UK
7718,Store_7718,Bangalore,India
7719,Store_7719,Delhi,India
7720,Store_7720,Nagoya,Japan
7721,Store_7721,Los Angeles,USA
7722,Store_7722,New York,USA
7723,Store_7723,Tokyo,Japan
7724,Store_7724,Glasgow,UK
7725,Store_7725,Sapporo,Japan
7726,Store_7726,Phoenix,USA
7727,Store_7727,Hyderabad,India
7728,Store_7728,Birmingham,UK
7729,Store_7729,Birmingham,UK
7730,Store_7730,Manchester,UK
7731,Store_7731,Glasgow,UK
7732,Store_7732,Osaka,Japan
7733,Store_7733,Delhi,India
7734,Store_7734,Birmingham,UK
7735,Store_7735,Mumbai,India
7736,Store_7736,Birmingham,UK
7737,Store_7737,Kyoto,Japan
7738,Store_7738,Osaka,Japan
7739,Store_7739,Liverpool,UK
7740,Store_7740,Liverpool,UK
7741,Store_7741,Tokyo,Japan
7742,Store_7742,Houston,USA
7743,Store_7743,Phoenix,USA
7744,Store_7744,Kyoto,Japan
7745,Store_7745,Phoenix,USA
7746,Store_7746,Sapporo,Japan
7747,Store_7747,Glasgow,UK
7748,Store_7748,Los Angeles,USA
7749,Store_7749,Kyoto,Japan
7750,Store_7750,Phoenix,USA
7751,Store_7751,Delhi,India
7752,Store_7752,Sapporo,Japan
7753,Store_7753,Los Angeles,USA
7754,Store_7754,Sapporo,Japan
7755,Store_7755,Liverpool,UK
7756,Store_7756,Houston,USA
7757,Store_7757,Tokyo,Japan
7758,Store_7758,Los Angeles,USA
7759,Store_7759,Tokyo,Japan
7760,Store_7760,Liverpool,UK
7761,Store_7761,Delhi,India
7762,Store_7762,Mumbai,India
7763,Store_7763,Osaka,Japan
7764,Store_7764,Nagoya,Japan
7765,Store_7765,Hyderabad,India
7766,Store_7766,Glasgow,UK
7767,Store_7767,Sapporo,Japan
7768,Store_7768,London,UK
7769,Store_7769,Chennai,India
7770,Store_7770,Manchester,UK
7771,Store_7771,Chennai,India
7772,Store_7772,Nagoya,Japan
7773,Store_7773,Delhi,India
7774,Store_7774,Kyoto,Japan
7775,Store_7775,Osaka,Japan
7776,Store_7776,Chennai,India
7777,Store_7777,Osaka,Japan
7778,Store_7778,Chicago,USA
7779,Store_7779,Mumbai,India
7780,Store_7780,Phoenix,USA
7781,Store_7781,Osaka,Japan
7782,Store_7782,Houston,USA
7783,Store_7783,Sapporo,Japan
7784,Store_7784,Chennai,India
7785,Store_7785,Phoenix,USA
7786,Store_7786,Kyoto,Japan
7787,Store_7787,Glasgow,UK
7788,Store_7788,Delhi,India
7789,Store_7789,Mumbai,India
7790,Store_7790,Hyderabad,India
7791,Store_7791,Liverpool,UK
7792,Store_7792,Glasgow,UK
7793,Store_7793,Mumbai,India
7794,Store_7794,Kyoto,Japan
7795,Store_7795,London,UK
7796,Store_7796,Tokyo,Japan
7797,Store_7797,Nagoya,Japan
7798,Store_7798,Delhi,India
7799,Store_7799,Kyoto,Japan
7800,Store_7800,Liverpool,UK
7801,Store_7801,Glasgow,UK
7802,Store_7802,Bangalore,India
7803,Store_7803,Kyoto,Japan
7804,Store_7804,Nagoya,Japan
7805,Store_7805,Chennai,India
7806,Store_7806,Nagoya,Japan
7807,Store_7807,Mumbai,India
7808,Store_7808,Hyderabad,India
7809,Store_7809,Birmingham,UK
7810,Store_7810,New York,USA
7811,Store_7811,Nagoya,Japan
7812,Store_7812,Sapporo,Japan
7813,Store_7813,Chennai,India
7814,Store_7814,Sapporo,Japan
7815,Store_7815,Liverpool,UK
7816,Store_7816,Sapporo,Japan
7817,Store_7817,Chennai,India
7818,Store_7818,Chennai,India
7819,Store_7819,Delhi,India
7820,Store_7820,Bangalore,India
7821,Store_7821,Kyoto,Japan
7822,Store_7822,Glasgow,UK
7823,Store_7823,Chennai,India
7824,Store_7824,Phoenix,USA
7825,Store_7825,Birmingham,UK
7826,Store_7826,London,UK
7827,Store_7827,Houston,USA
7828,Store_7828,Bangalore,India
7829,Store_7829,Chennai,India
7830,Store_7830,Osaka,Japan
7831,Store_7831,Sapporo,Japan
7832,Store_7832,Chicago,USA
7833,Store_7833,Kyoto,Japan
7834,Store_7834,Liverpool,UK
7835,Store_7835,Los Angeles,USA
7836,Store_7836,Glasgow,UK
7837,Store_7837,Kyoto,Japan
7838,Store_7838,Liverpool,UK
7839,Store_7839,Glasgow,UK
7840,Store_7840,Hyderabad,India
7841,Store_7841,Liverpool,UK
7842,Store_7842,Kyoto,Japan
7843,Store_7843,Osaka,Japan
7844,Store_7844,Osaka,Japan
7845,Store_7845,Osaka,Japan
7846,Store_7846,Nagoya,Japan
7847,Store_7847,Phoenix,USA
7848,Store_7848,Tokyo,Japan
7849,Store_7849,Mumbai,India
7850,Store_7850,Bangalore,India
7851,Store_7851,London,UK
7852,Store_7852,Phoenix,USA
7853,Store_7853,Chicago,USA
7854,Store_7854,Bangalore,India
7855,Store_7855,Kyoto,Japan
7856,Store_7856,New York,USA
7857,Store_7857,Phoenix,USA
7858,Store_7858,Nagoya,Japan
7859,Store_7859,Bangalore,India
7860,Store_7860,London,UK
7861,Store_7861,Glasgow,UK
7862,Store_7862,Bangalore,India
7863,Store_7863,New York,USA
7864,Store_7864,Chennai,India
7865,Store_7865,Delhi,India
7866,Store_7866,Chicago,USA
7867,Store_7867,Houston,USA
7868,Store_7868,Mumbai,India
7869,Store_7869,London,UK
7870,Store_7870,Osaka,Japan
7871,Store_7871,London,UK
7872,Store_7872,Birmingham,UK
7873,Store_7873,Glasgow,UK
7874,Store_7874,New York,USA
7875,Store_7875,New York,USA
7876,Store_7876,Houston,USA
7877,Store_7877,Chicago,USA
7878,Store_7878,Mumbai,India
7879,Store_7879,Hyderabad,India
7880,Store_7880,Houston,USA
7881,Store_7881,Kyoto,Japan
7882,Store_7882,Houston,USA
7883,Store_7883,Chicago,USA
7884,Store_7884,Birmingham,UK
7885,Store_7885,Delhi,India
7886,Store_7886,Hyderabad,India
7887,Store_7887,Chennai,India
7888,Store_7888,Hyderabad,India
7889,Store_7889,Los Angeles,USA
7890,Store_7890,Mumbai,India
7891,Store_7891,Sapporo,Japan
7892,Store_7892,Mumbai,India
7893,Store_7893,Hyderabad,India
7894,Store_7894,Los Angeles,USA
7895,Store_7895,Hyderabad,India
7896,Store_7896,Birmingham,UK
7897,Store_7897,Houston,USA
7898,Store_7898,Los Angeles,USA
7899,Store_7899,Los Angeles,USA
7900,Store_7900,Bangalore,India
7901,Store_7901,Liverpool,UK
7902,Store_7902,Phoenix,USA
7903,Store_7903,Manchester,UK
7904,Store_7904,Delhi,India
7905,Store_7905,Nagoya,Japan
7906,Store_7906,Kyoto,Japan
7907,Store_7907,Birmingham,UK
7908,Store_7908,Nagoya,Japan
7909,Store_7909,Phoenix,USA
7910,Store_7910,Phoenix,USA
7911,Store_7911,Phoenix,USA
7912,Store_7912,Glasgow,UK
7913,Store_7913,Chicago,USA
7914,Store_7914,Phoenix,USA
7915,Store_7915,Liverpool,UK
7916,Store_7916,Nagoya,Japan
7917,Store_7917,Chennai,India
7918,Store_7918,New York,USA
7919,Store_7919,Bangalore,India
7920,Store_7920,New York,USA
7921,Store_7921,Mumbai,India
7922,Store_7922,Los Angeles,USA
7923,Store_7923,Delhi,India
7924,Store_7924,Chicago,USA
7925,Store_7925,Phoenix,USA
7926,Store_7926,Mumbai,India
7927,Store_7927,Tokyo,Japan
7928,Store_7928,Manchester,UK
7929,Store_7929,Bangalore,India
7930,Store_7930,Delhi,India
7931,Store_7931,Hyderabad,India
7932,Store_7932,Osaka,Japan
7933,Store_7933,Nagoya,Japan
7934,Store_7934,New York,USA
7935,Store_7935,Glasgow,UK
7936,Store_7936,Chennai,India
7937,Store_7937,Chennai,India
7938,Store_7938,Mumbai,India
7939,Store_7939,Houston,USA
7940,Store_7940,Phoenix,USA
7941,Store_7941,Tokyo,Japan
7942,Store_7942,Sapporo,Japan
7943,Store_7943,Glasgow,UK
7944,Store_7944,Kyoto,Japan
7945,Store_7945,Nagoya,Japan
7946,Store_7946,Birmingham,UK
7947,Store_7947,Liverpool,UK
7948,Store_7948,Chicago,USA
7949,Store_7949,Birmingham,UK
7950,Store_7950,Phoenix,USA
7951,Store_7951,Nagoya,Japan
7952,Store_7952,Tokyo,Japan
7953,Store_7953,Sapporo,Japan
7954,Store_7954,Chicago,USA
7955,Store_7955,Los Angeles,USA
7956,Store_7956,Birmingham,UK
7957,Store_7957,Osaka,Japan
7958,Store_7958,Los Angeles,USA
7959,Store_7959,Los Angeles,USA
7960,Store_7960,Glasgow,UK
7961,Store_7961,Glasgow,UK
7962,Store_7962,Liverpool,UK
7963,Store_7963,Phoenix,USA
7964,Store_7964,Chennai,India
7965,Store_7965,Nagoya,Japan
7966,Store_7966,Osaka,Japan
7967,Store_7967,Chicago,USA
7968,Store_7968,London,UK
7969,Store_7969,Kyoto,Japan
7970,Store_7970,New York,USA
7971,Store_7971,Hyderabad,India
7972,Store_7972,New York,USA
7973,Store_7973,Nagoya,Japan
7974,Store_7974,Glasgow,UK
7975,Store_7975,Chicago,USA
7976,Store_7976,Nagoya,Japan
7977,Store_7977,Tokyo,Japan
7978,Store_7978,New York,USA
7979,Store_7979,Phoenix,USA
7980,Store_7980,Manchester,UK
7981,Store_7981,New York,USA
7982,Store_7982,Tokyo,Japan
7983,Store_7983,Tokyo,Japan
7984,Store_7984,Phoenix,USA
7985,Store_7985,New York,USA
7986,Store_7986,Bangalore,India
7987,Store_7987,Hyderabad,India
7988,Store_7988,New York,USA
7989,Store_7989,Bangalore,India
7990,Store_7990,Chicago,USA
7991,Store_7991,Bangalore,India
7992,Store_7992,Delhi,India
7993,Store_7993,Birmingham,UK
7994,Store_7994,Mumbai,India
7995,Store_7995,London,UK
7996,Store_7996,Bangalore,India
7997,Store_7997,Hyderabad,India
7998,Store_7998,Glasgow,UK
7999,Store_7999,Kyoto,Japan
8000,Store_8000,Kyoto,Japan
8001,Store_8001,Delhi,India
8002,Store_8002,Bangalore,India
8003,Store_8003,Hyderabad,India
8004,Store_8004,Manchester,UK
8005,Store_8005,Tokyo,Japan
8006,Store_8006,Tokyo,Japan
8007,Store_8007,Mumbai,India
8008,Store_8008,Birmingham,UK
8009,Store_8009,Kyoto,Japan
8010,Store_8010,Birmingham,UK
8011,Store_8011,Phoenix,USA
8012,Store_8012,Kyoto,Japan
8013,Store_8013,Houston,USA
8014,Store_8014,New York,USA
8015,Store_8015,Osaka,Japan
8016,Store_8016,Kyoto,Japan
8017,Store_8017,Sapporo,Japan
8018,Store_8018,Chicago,USA
8019,Store_8019,Sapporo,Japan
8020,Store_8020,Hyderabad,India
8021,Store_8021,Nagoya,Japan
8022,Store_8022,Manchester,UK
8023,Store_8023,New York,USA
8024,Store_8024,Bangalore,India
8025,Store_8025,Mumbai,India
8026,Store_8026,London,UK
8027,Store_8027,Chicago,USA
8028,Store_8028,Los Angeles,USA
8029,Store_8029,Liverpool,UK
8030,Store_8030,Phoenix,USA
8031,Store_8031,Hyderabad,India
8032,Store_8032,Kyoto,Japan
8033,Store_8033,Birmingham,UK
8034,Store_8034,Tokyo,Japan
8035,Store_8035,Hyderabad,India
8036,Store_8036,Mumbai,India
8037,Store_8037,Osaka,Japan
8038,Store_8038,Bangalore,India
8039,Store_8039,Hyderabad,India
8040,Store_8040,Osaka,Japan
8041,Store_8041,Delhi,India
8042,Store_8042,Tokyo,Japan
8043,Store_8043,Hyderabad,India
8044,Store_8044,New York,USA
8045,Store_8045,Nagoya,Japan
8046,Store_8046,Nagoya,Japan
8047,Store_8047,Phoenix,USA
8048,Store_8048,Manchester,UK
8049,Store_8049,Birmingham,UK
8050,Store_8050,Osaka,Japan
8051,Store_8051,Liverpool,UK
8052,Store_8052,Phoenix,USA
8053,Store_8053,Phoenix,USA
8054,Store_8054,Phoenix,USA
8055,Store_8055,Chicago,USA
8056,Store_8056,New York,USA
8057,Store_8057,Chicago,USA
8058,Store_8058,Sapporo,Japan
8059,Store_8059,Osaka,Japan
8060,Store_8060,Houston,USA
8061,Store_8061,Glasgow,UK
8062,Store_8062,London,UK
8063,Store_8063,Glasgow,UK
8064,Store_8064,New York,USA
8065,Store_8065,Sapporo,Japan
8066,Store_8066,Phoenix,USA
8067,Store_8067,Chicago,USA
8068,Store_8068,Chicago,USA
8069,Store_8069,Chennai,India
8070,Store_8070,Osaka,Japan
8071,Store_8071,Phoenix,USA
8072,Store_8072,Liverpool,UK
8073,Store_8073,Birmingham,UK
8074,Store_8074,New York,USA
8075,Store_8075,London,UK
8076,Store_8076,Bangalore,India
8077,Store_8077,Chicago,USA
8078,Store_8078,Birmingham,UK
8079,Store_8079,Mumbai,India
8080,Store_8080,Houston,USA
8081,Store_8081,Hyderabad,India
8082,Store_8082,Liverpool,UK
8083,Store_8083,Birmingham,UK
8084,Store_8084,Chicago,USA
8085,Store_8085,Bangalore,India
8086,Store_8086,Glasgow,UK
8087,Store_8087,Chennai,India
8088,Store_8088,Chennai,India
8089,Store_8089,Chicago,USA
8090,Store_8090,Mumbai,India
8091,Store_8091,Kyoto,Japan
8092,Store_8092,Houston,USA
8093,Store_8093,Phoenix,USA
8094,Store_8094,Sapporo,Japan
8095,Store_8095,Birmingham,UK
8096,Store_8096,Manchester,UK
8097,Store_8097,New York,USA
8098,Store_8098,Birmingham,UK
8099,Store_8099,Nagoya,Japan
8100,Store_8100,New York,USA
8101,Store_8101,Osaka,Japan
8102,Store_8102,Phoenix,USA
8103,Store_8103,Birmingham,UK
8104,Store_8104,Kyoto,Japan
8105,Store_8105,Phoenix,USA
8106,Store_8106,Birmingham,UK
8107,Store_8107,Los Angeles,USA
8108,Store_8108,Bangalore,India
8109,Store_8109,Chicago,USA
8110,Store_8110,Delhi,India
8111,Store_8111,Los Angeles,USA
8112,Store_8112,Osaka,Japan
8113,Store_8113,Glasgow,UK
8114,Store_8114,Chicago,USA
8115,Store_8115,Houston,USA
8116,Store_8116,Phoenix,USA
8117,Store_8117,Kyoto,Japan
8118,Store_8118,Sapporo,Japan
8119,Store_8119,Chicago,USA
8120,Store_8120,Mumbai,India
8121,Store_8121,Manchester,UK
8122,Store_8122,Birmingham,UK
8123,Store_8123,Glasgow,UK
8124,Store_8124,Manchester,UK
8125,Store_8125,Glasgow,UK
8126,Store_8126,Liverpool,UK
8127,Store_8127,Phoenix,USA
8128,Store_8128,Delhi,India
8129,Store_8129,Sapporo,Japan
8130,Store_8130,Mumbai,India
8131,Store_8131,Los Angeles,USA
8132,Store_8132,Chicago,USA
8133,Store_8133,Kyoto,Japan
8134,Store_8134,Los Angeles,USA
8135,Store_8135,Osaka,Japan
8136,Store_8136,Glasgow,UK
8137,Store_8137,Hyderabad,India
8138,Store_8138,Mumbai,India
8139,Store_8139,Birmingham,UK
8140,Store_8140,Glasgow,UK
8141,Store_8141,Phoenix,USA
8142,Store_8142,New York,USA
8143,Store_8143,Chennai,India
8144,Store_8144,Chicago,USA
8145,Store_8145,Glasgow,UK
8146,Store_8146,Mumbai,India
8147,Store_8147,Delhi,India
8148,Store_8148,Bangalore,India
8149,Store_8149,Bangalore,India
8150,Store_8150,Osaka,Japan
8151,Store_8151,Osaka,Japan
8152,Store_8152,Mumbai,India
8153,Store_8153,Houston,USA
8154,Store_8154,Kyoto,Japan
8155,Store_8155,Chennai,India
8156,Store_8156,London,UK
8157,Store_8157,Los Angeles,USA
8158,Store_8158,Birmingham,UK
8159,Store_8159,Liverpool,UK
8160,Store_8160,Manchester,UK
8161,Store_8161,London,UK
8162,Store_8162,Chennai,India
8163,Store_8163,Delhi,India
8164,Store_8164,Chicago,USA
8165,Store_8165,Bangalore,India
8166,Store_8166,Glasgow,UK
8167,Store_8167,Los Angeles,USA
8168,Store_8168,Liverpool,UK
8169,Store_8169,Houston,USA
8170,Store_8170,Liverpool,UK
8171,Store_8171,New York,USA
8172,Store_8172,Chennai,India
8173,Store_8173,Glasgow,UK
8174,Store_8174,Delhi,India
8175,Store_8175,Phoenix,USA
8176,Store_8176,Tokyo,Japan
8177,Store_8177,Birmingham,UK
8178,Store_8178,New York,USA
8179,Store_8179,Osaka,Japan
8180,Store_8180,Mumbai,India
8181,Store_8181,London,UK
8182,Store_8182,Manchester,UK
8183,Store_8183,London,UK
8184,Store_8184,Manchester,UK
8185,Store_8185,Sapporo,Japan
8186,Store_8186,Glasgow,UK
8187,Store_8187,London,UK
8188,Store_8188,Hyderabad,India
8189,Store_8189,Los Angeles,USA
8190,Store_8190,Chicago,USA
8191,Store_8191,New York,USA
8192,Store_8192,Los Angeles,USA
8193,Store_8193,Kyoto,Japan
8194,Store_8194,Tokyo,Japan
8195,Store_8195,Birmingham,UK
8196,Store_8196,Liverpool,UK
8197,Store_8197,Chennai,India
8198,Store_8198,Phoenix,USA
8199,Store_8199,Mumbai,India
8200,Store_8200,Kyoto,Japan
8201,Store_8201,Los Angeles,USA
8202,Store_8202,Sapporo,Japan
8203,Store_8203,London,UK
8204,Store_8204,Bangalore,India
8205,Store_8205,Glasgow,UK
8206,Store_8206,New York,USA
8207,Store_8207,Los Angeles,USA
8208,Store_8208,Liverpool,UK
8209,Store_8209,Nagoya,Japan
8210,Store_8210,Glasgow,UK
8211,Store_8211,Bangalore,India
8212,Store_8212,Mumbai,India
8213,Store_8213,London,UK
8214,Store_8214,Chennai,India
8215,Store_8215,New York,USA
8216,Store_8216,Tokyo,Japan
8217,Store_8217,Chicago,USA
8218,Store_8218,Chennai,India
8219,Store_8219,Manchester,UK
8220,Store_8220,Delhi,India
8221,Store_8221,Nagoya,Japan
8222,Store_8222,Phoenix,USA
8223,Store_8223,Osaka,Japan
8224,Store_8224,Bangalore,India
8225,Store_8225,Osaka,Japan
8226,Store_8226,New York,USA
8227,Store_8227,Birmingham,UK
8228,Store_8228,Phoenix,USA
8229,Store_8229,Liverpool,UK
8230,Store_8230,Houston,USA
8231,Store_8231,Sapporo,Japan
8232,Store_8232,Houston,USA
8233,Store_8233,Osaka,Japan
8234,Store_8234,Liverpool,UK
8235,Store_8235,Liverpool,UK
8236,Store_8236,Los Angeles,USA
8237,Store_8237,Glasgow,UK
8238,Store_8238,Phoenix,USA
8239,Store_8239,Manchester,UK
8240,Store_8240,Chicago,USA
8241,Store_8241,Osaka,Japan
8242,Store_8242,Mumbai,India
8243,Store_8243,Mumbai,India
8244,Store_8244,Chennai,India
8245,Store_8245,Bangalore,India
8246,Store_8246,Nagoya,Japan
8247,Store_8247,Liverpool,UK
8248,Store_8248,Houston,USA
8249,Store_8249,Mumbai,India
8250,Store_8250,Hyderabad,India
8251,Store_8251,Glasgow,UK
8252,Store_8252,Tokyo,Japan
8253,Store_8253,Manchester,UK
8254,Store_8254,Hyderabad,India
8255,Store_8255,Delhi,India
8256,Store_8256,Osaka,Japan
8257,Store_8257,Kyoto,Japan
8258,Store_8258,Birmingham,UK
8259,Store_8259,Bangalore,India
8260,Store_8260,Liverpool,UK
8261,Store_8261,Tokyo,Japan
8262,Store_8262,New York,USA
8263,Store_8263,Chennai,India
8264,Store_8264,Chennai,India
8265,Store_8265,Hyderabad,India
8266,Store_8266,Manchester,UK
8267,Store_8267,Kyoto,Japan
8268,Store_8268,Delhi,India
8269,Store_8269,Delhi,India
8270,Store_8270,Hyderabad,India
8271,Store_8271,Los Angeles,USA
8272,Store_8272,Bangalore,India
8273,Store_8273,Bangalore,India
8274,Store_8274,Manchester,UK
8275,Store_8275,New York,USA
8276,Store_8276,Houston,USA
8277,Store_8277,Birmingham,UK
8278,Store_8278,Houston,USA
8279,Store_8279,New York,USA
8280,Store_8280,Birmingham,UK
8281,Store_8281,Sapporo,Japan
8282,Store_8282,New York,USA
8283,Store_8283,London,UK
8284,Store_8284,Bangalore,India
8285,Store_8285,Houston,USA
8286,Store_8286,Los Angeles,USA
8287,Store_8287,Los Angeles,USA
8288,Store_8288,Nagoya,Japan
8289,Store_8289,Los Angeles,USA
8290,Store_8290,Tokyo,Japan
8291,Store_8291,Hyderabad,India
8292,Store_8292,London,UK
8293,Store_8293,Tokyo,Japan
8294,Store_8294,Kyoto,Japan
8295,Store_8295,Tokyo,Japan
8296,Store_8296,Manchester,UK
8297,Store_8297,Tokyo,Japan
8298,Store_8298,New York,USA
8299,Store_8299,Manchester,UK
8300,Store_8300,Houston,USA
8301,Store_8301,Chicago,USA
8302,Store_8302,Birmingham,UK
8303,Store_8303,Osaka,Japan
8304,Store_8304,Hyderabad,India
8305,Store_8305,Phoenix,USA
8306,Store_8306,Hyderabad,India
8307,Store_8307,Bangalore,India
8308,Store_8308,Bangalore,India
8309,Store_8309,London,UK
8310,Store_8310,New York,USA
8311,Store_8311,Sapporo,Japan
8312,Store_8312,Glasgow,UK
8313,Store_8313,Liverpool,UK
8314,Store_8314,Mumbai,India
8315,Store_8315,Phoenix,USA
8316,Store_8316,London,UK
8317,Store_8317,Bangalore,India
8318,Store_8318,Nagoya,Japan
8319,Store_8319,Liverpool,UK
8320,Store_8320,Mumbai,India
8321,Store_8321,Chennai,India
8322,Store_8322,Phoenix,USA
8323,Store_8323,Sapporo,Japan
8324,Store_8324,Bangalore,India
8325,Store_8325,Chicago,USA
8326,Store_8326,Manchester,UK
8327,Store_8327,Osaka,Japan
8328,Store_8328,Glasgow,UK
8329,Store_8329,Sapporo,Japan
8330,Store_8330,Tokyo,Japan
8331,Store_8331,Hyderabad,India
8332,Store_8332,Birmingham,UK
8333,Store_8333,Nagoya,Japan
8334,Store_8334,Bangalore,India
8335,Store_8335,Phoenix,USA
8336,Store_8336,Mumbai,India
8337,Store_8337,Chennai,India
8338,Store_8338,Nagoya,Japan
8339,Store_8339,Birmingham,UK
8340,Store_8340,Chennai,India
8341,Store_8341,Bangalore,India
8342,Store_8342,Osaka,Japan
8343,Store_8343,Kyoto,Japan
8344,Store_8344,Phoenix,USA
8345,Store_8345,Glasgow,UK
8346,Store_8346,Chennai,India
8347,Store_8347,Mumbai,India
8348,Store_8348,Chicago,USA
8349,Store_8349,Chennai,India
8350,Store_8350,Kyoto,Japan
8351,Store_8351,Hyderabad,India
8352,Store_8352,Manchester,UK
8353,Store_8353,Hyderabad,India
8354,Store_8354,Chicago,USA
8355,Store_8355,Phoenix,USA
8356,Store_8356,Birmingham,UK
8357,Store_8357,Houston,USA
8358,Store_8358,Phoenix,USA
8359,Store_8359,Osaka,Japan
8360,Store_8360,Tokyo,Japan
8361,Store_8361,Birmingham,UK
8362,Store_8362,Houston,USA
8363,Store_8363,Hyderabad,India
8364,Store_8364,Birmingham,UK
8365,Store_8365,Osaka,Japan
8366,Store_8366,Mumbai,India
8367,Store_8367,Sapporo,Japan
8368,Store_8368,Bangalore,India
8369,Store_8369,Liverpool,UK
8370,Store_8370,Delhi,India
8371,Store_8371,Manchester,UK
8372,Store_8372,New York,USA
8373,Store_8373,Osaka,Japan
8374,Store_8374,Tokyo,Japan
8375,Store_8375,Chicago,USA
8376,Store_8376,Birmingham,UK
8377,Store_8377,Chennai,India
8378,Store_8378,Tokyo,Japan
8379,Store_8379,Hyderabad,India
8380,Store_8380,Chicago,USA
8381,Store_8381,Birmingham,UK
8382,Store_8382,Hyderabad,India
8383,Store_8383,Tokyo,Japan
8384,Store_8384,Phoenix,USA
8385,Store_8385,Tokyo,Japan
8386,Store_8386,Birmingham,UK
8387,Store_8387,Phoenix,USA
8388,Store_8388,Houston,USA
8389,Store_8389,Glasgow,UK
8390,Store_8390,Phoenix,USA
8391,Store_8391,Glasgow,UK
8392,Store_8392,Sapporo,Japan
8393,Store_8393,Liverpool,UK
8394,Store_8394,Los Angeles,USA
8395,Store_8395,Phoenix,USA
8396,Store_8396,London,UK
8397,Store_8397,Kyoto,Japan
8398,Store_8398,Chennai,India
8399,Store_8399,Tokyo,Japan
8400,Store_8400,Manchester,UK
8401,Store_8401,Los Angeles,USA
8402,Store_8402,Liverpool,UK
8403,Store_8403,Osaka,Japan
8404,Store_8404,Houston,USA
8405,Store_8405,Sapporo,Japan
8406,Store_8406,Sapporo,Japan
8407,Store_8407,New York,USA
8408,Store_8408,Mumbai,India
8409,Store_8409,Phoenix,USA
8410,Store_8410,Birmingham,UK
8411,Store_8411,New York,USA
8412,Store_8412,London,UK
8413,Store_8413,Tokyo,Japan
8414,Store_8414,Hyderabad,India
8415,Store_8415,Liverpool,UK
8416,Store_8416,Glasgow,UK
8417,Store_8417,Chicago,USA
8418,Store_8418,Houston,USA
8419,Store_8419,London,UK
8420,Store_8420,Tokyo,Japan
8421,Store_8421,Phoenix,USA
8422,Store_8422,Glasgow,UK
8423,Store_8423,New York,USA
8424,Store_8424,Delhi,India
8425,Store_8425,Phoenix,USA
8426,Store_8426,Sapporo,Japan
8427,Store_8427,Manchester,UK
8428,Store_8428,London,UK
8429,Store_8429,Los Angeles,USA
8430,Store_8430,Sapporo,Japan
8431,Store_8431,Glasgow,UK
8432,Store_8432,Bangalore,India
8433,Store_8433,Los Angeles,USA
8434,Store_8434,Hyderabad,India
8435,Store_8435,Nagoya,Japan
8436,Store_8436,Nagoya,Japan
8437,Store_8437,Birmingham,UK
8438,Store_8438,Osaka,Japan
8439,Store_8439,Nagoya,Japan
8440,Store_8440,Birmingham,UK
8441,Store_8441,Phoenix,USA
8442,Store_8442,New York,USA
8443,Store_8443,Mumbai,India
8444,Store_8444,Sapporo,Japan
8445,Store_8445,Manchester,UK
8446,Store_8446,Birmingham,UK
8447,Store_8447,Chicago,USA
8448,Store_8448,Los Angeles,USA
8449,Store_8449,Chennai,India
8450,Store_8450,Delhi,India
8451,Store_8451,New York,USA
8452,Store_8452,Liverpool,UK
8453,Store_8453,Mumbai,India
8454,Store_8454,Houston,USA
8455,Store_8455,Manchester,UK
8456,Store_8456,Houston,USA
8457,Store_8457,Nagoya,Japan
8458,Store_8458,Kyoto,Japan
8459,Store_8459,Osaka,Japan
8460,Store_8460,Osaka,Japan
8461,Store_8461,Osaka,Japan
8462,Store_8462,Los Angeles,USA
8463,Store_8463,Tokyo,Japan
8464,Store_8464,Liverpool,UK
8465,Store_8465,Chicago,USA
8466,Store_8466,Osaka,Japan
8467,Store_8467,London,UK
8468,Store_8468,London,UK
8469,Store_8469,Mumbai,India
8470,Store_8470,Glasgow,UK
8471,Store_8471,Houston,USA
8472,Store_8472,Los Angeles,USA
8473,Store_8473,Bangalore,India
8474,Store_8474,Chennai,India
8475,Store_8475,Sapporo,Japan
8476,Store_8476,Mumbai,India
8477,Store_8477,Nagoya,Japan
8478,Store_8478,London,UK
8479,Store_8479,Birmingham,UK
8480,Store_8480,Chennai,India
8481,Store_8481,Sapporo,Japan
8482,Store_8482,Chennai,India
8483,Store_8483,Chicago,USA
8484,Store_8484,Hyderabad,India
8485,Store_8485,Manchester,UK
8486,Store_8486,Los Angeles,USA
8487,Store_8487,Liverpool,UK
8488,Store_8488,New York,USA
8489,Store_8489,Kyoto,Japan
8490,Store_8490,Phoenix,USA
8491,Store_8491,Mumbai,India
8492,Store_8492,Delhi,India
8493,Store_8493,Tokyo,Japan
