claim_id,claim_date,sale_id,repair_status
8244,29-10-2021,4357,Rejected
8245,19-03-2021,4625,Warranty Void
8246,02-11-2024,3885,Paid
8247,22-12-2020,375,Repaired
8248,16-11-2021,2023,Rejected
8249,27-10-2020,61,Pending
8250,22-03-2022,4696,Paid
8251,25-04-2022,3180,Rejected
8252,12-03-2020,2209,Warranty Void
8253,06-12-2022,4776,Repaired
8254,12-05-2024,1790,Pending
8255,05-01-2024,1078,Repaired
8256,23-08-2021,2239,Repaired
8257,23-04-2022,3206,Paid
8258,21-03-2023,2063,Warranty Void
8259,06-10-2020,2216,Paid
8260,07-06-2024,1172,Pending
8261,30-07-2023,1287,Pending
8262,19-03-2023,2820,Repaired
8263,08-08-2024,1314,Paid
8264,26-02-2024,4206,Paid
8265,30-05-2023,3726,Pending
8266,16-03-2022,1121,Paid
8267,02-04-2022,4909,Pending
8268,06-01-2020,3314,Paid
8269,02-12-2023,5000,Paid
8270,22-12-2020,445,Paid
8271,17-03-2024,3652,Repaired
8272,17-09-2023,2226,Pending
8273,26-09-2024,1684,Repaired
8274,29-11-2022,795,Pending
8275,02-05-2020,4947,Warranty Void
8276,07-11-2020,532,Rejected
8277,09-05-2023,2080,Paid
8278,13-02-2022,1002,Paid
8279,11-11-2021,1628,Repaired
8280,26-02-2021,2303,Paid
8281,05-03-2024,3070,Warranty Void
8282,08-01-2023,3723,Repaired
8283,17-12-2024,1003,Repaired
8284,22-09-2022,2683,Pending
8285,09-06-2024,4158,Rejected
8286,15-01-2020,958,Pending
8287,19-05-2020,3777,Rejected
8288,11-11-2023,1870,Pending
8289,31-05-2024,1651,Repaired
8290,25-07-2021,1746,Paid
8291,17-09-2023,121,Rejected
8292,25-03-2021,2415,Rejected
8293,02-08-2024,267,Pending
8294,28-01-2022,3857,Warranty Void
8295,25-11-2024,2215,Rejected
8296,14-11-2021,3548,Pending
8297,16-12-2023,404,Paid
8298,08-06-2022,3736,Warranty Void
8299,20-05-2024,3152,Pending
8300,02-08-2021,4604,Pending
8301,20-06-2021,50,Repaired
8302,08-02-2023,1370,Rejected
8303,10-01-2020,3934,Warranty Void
8304,28-02-2020,510,Rejected
8305,15-03-2022,2177,Rejected
8306,31-12-2022,4054,Warranty Void
8307,17-09-2023,3677,Warranty Void
8308,30-01-2023,4984,Pending
8309,16-05-2024,2970,Rejected
8310,17-05-2024,4506,Warranty Void
8311,27-10-2023,2546,Repaired
8312,23-01-2021,1114,Pending
8313,11-01-2021,1446,Paid
8314,02-11-2022,4036,Pending
8315,05-03-2021,4704,Rejected
8316,31-08-2022,4023,Repaired
8317,18-08-2022,517,Pending
8318,07-11-2020,1637,Repaired
8319,08-01-2023,257,Rejected
8320,16-10-2020,1523,Warranty Void
8321,14-04-2022,4732,Paid
8322,25-06-2024,1583,Pending
8323,02-09-2022,989,Warranty Void
8324,20-11-2020,4518,Repaired
8325,02-06-2022,2214,Warranty Void
8326,24-02-2024,2468,Repaired
8327,13-07-2022,4771,Rejected
8328,04-08-2023,547,Warranty Void
8329,26-07-2021,3092,Pending
8330,08-08-2020,17,Rejected
8331,10-11-2023,4743,Rejected
8332,28-07-2022,4891,Warranty Void
8333,07-12-2022,1915,Pending
8334,03-03-2020,1011,Paid
8335,30-11-2024,4421,Warranty Void
8336,07-07-2022,361,Paid
8337,19-05-2022,3326,Rejected
8338,11-08-2022,617,Pending
8339,02-07-2022,2399,Pending
8340,25-09-2024,4520,Warranty Void
8341,02-10-2020,1072,Repaired
8342,26-01-2020,4596,Rejected
8343,11-04-2024,1294,Repaired
8344,15-04-2022,1098,Pending
8345,06-11-2021,4505,Warranty Void
8346,26-11-2024,3559,Repaired
8347,17-03-2023,1350,Rejected
8348,16-01-2022,401,Warranty Void
8349,05-01-2021,2066,Pending
8350,13-05-2024,334,Warranty Void
8351,27-12-2022,3086,Rejected
8352,25-02-2020,4464,Paid
8353,12-11-2020,2824,Paid
8354,11-07-2023,714,Repaired
8355,22-11-2024,3144,Rejected
8356,12-06-2020,2020,Repaired
8357,21-07-2024,3431,Paid
8358,19-06-2024,69,Warranty Void
8359,08-09-2023,4781,Repaired
8360,10-11-2021,1831,Rejected
8361,19-01-2020,371,Pending
8362,30-03-2021,638,Rejected
8363,04-09-2022,4432,Pending
8364,23-09-2024,3988,Paid
8365,25-01-2021,3402,Warranty Void
8366,30-07-2022,295,Paid
8367,21-12-2020,1388,Repaired
8368,02-11-2020,4861,Pending
8369,17-03-2021,3885,Repaired
8370,13-12-2024,4644,Warranty Void
8371,21-03-2022,336,Warranty Void
8372,22-04-2023,136,Rejected
8373,24-11-2021,3455,Rejected
8374,06-03-2023,3079,Repaired
8375,19-01-2020,3388,Repaired
8376,27-02-2024,2774,Warranty Void
8377,21-02-2023,3679,Pending
8378,17-06-2024,3283,Rejected
8379,13-09-2021,1669,Pending
8380,01-12-2024,4524,Paid
8381,09-06-2022,1250,Repaired
8382,15-12-2023,4812,Pending
8383,25-09-2024,4120,Pending
8384,28-05-2022,3984,Repaired
8385,29-01-2021,4078,Repaired
8386,08-08-2024,1493,Rejected
8387,26-06-2022,1891,Pending
8388,18-02-2021,2186,Warranty Void
8389,29-04-2020,2486,Paid
8390,20-07-2022,3859,Warranty Void
8391,27-03-2022,2426,Paid
8392,09-08-2021,531,Warranty Void
8393,12-10-2021,3565,Rejected
8394,20-02-2021,2303,Paid
8395,01-03-2024,2740,Paid
8396,02-04-2021,4542,Rejected
8397,21-09-2020,758,Rejected
8398,11-01-2022,1798,Warranty Void
8399,13-10-2021,204,Paid
8400,30-09-2022,1543,Warranty Void
8401,28-05-2024,4781,Warranty Void
8402,19-05-2021,996,Rejected
8403,13-12-2022,2995,Warranty Void
8404,08-10-2021,820,Warranty Void
8405,20-02-2022,1531,Repaired
8406,08-12-2021,3797,Warranty Void
8407,05-08-2020,4618,Rejected
8408,10-12-2020,4347,Rejected
8409,24-07-2023,2832,Rejected
8410,06-11-2023,724,Paid
8411,15-02-2024,1213,Rejected
8412,22-09-2021,3519,Pending
8413,17-03-2024,3757,Paid
8414,28-01-2020,3281,Warranty Void
8415,26-03-2024,3516,Pending
8416,04-10-2021,904,Rejected
8417,27-08-2024,4527,Repaired
8418,14-11-2021,4178,Paid
8419,30-06-2021,1475,Rejected
8420,10-08-2021,3393,Repaired
8421,31-10-2022,722,Paid
8422,18-09-2023,1367,Paid
8423,08-09-2023,3208,Pending
8424,18-03-2022,1638,Pending
8425,17-04-2024,1873,Rejected
8426,02-03-2021,1374,Repaired
8427,18-06-2024,3567,Rejected
8428,04-05-2022,3317,Rejected
8429,13-06-2023,3981,Pending
8430,01-10-2024,30,Pending
8431,22-12-2024,4428,Warranty Void
8432,22-01-2023,353,Rejected
8433,05-03-2022,835,Repaired
8434,09-01-2022,2514,Warranty Void
8435,26-03-2021,1888,Pending
8436,25-05-2024,3930,Rejected
8437,16-01-2020,4962,Warranty Void
8438,18-08-2020,4892,Paid
8439,20-06-2021,3902,Paid
8440,23-07-2021,2236,Paid
8441,02-08-2020,2806,Pending
8442,14-02-2022,3476,Rejected
8443,28-10-2020,1070,Pending
8444,15-04-2023,3961,Repaired
8445,08-12-2021,2977,Repaired
8446,11-09-2023,774,Repaired
8447,15-07-2022,1859,Warranty Void
8448,14-04-2023,533,Repaired
8449,12-11-2022,4556,Repaired
8450,24-04-2021,3178,Paid
8451,05-08-2024,3698,Rejected
8452,12-09-2020,1321,Warranty Void
8453,19-06-2023,1737,Paid
8454,08-09-2020,4328,Pending
8455,26-12-2023,3481,Repaired
8456,04-12-2024,590,Warranty Void
8457,25-07-2023,360,Paid
8458,30-06-2022,3043,Repaired
8459,11-08-2022,2631,Warranty Void
8460,22-02-2023,1436,Paid
8461,20-09-2023,4367,Pending
8462,24-07-2022,420,Paid
8463,04-03-2024,4115,Repaired
8464,16-04-2024,4864,Repaired
8465,13-02-2020,520,Pending
8466,28-01-2021,2166,Paid
8467,02-09-2024,4323,Rejected
8468,22-02-2020,292,Rejected
8469,18-03-2021,708,Paid
8470,01-11-2023,3200,Warranty Void
8471,30-10-2023,2529,Repaired
8472,20-09-2021,3346,Pending
8473,25-06-2023,3337,Repaired
8474,08-06-2022,463,Rejected
8475,03-05-2020,2627,Rejected
8476,13-02-2024,1356,Warranty Void
8477,24-03-2023,4652,Warranty Void
8478,04-04-2023,2917,Paid
8479,01-07-2023,4675,Repaired
8480,25-01-2023,3518,Rejected
8481,14-06-2022,3358,Warranty Void
8482,04-12-2022,721,Repaired
8483,03-03-2024,4962,Warranty Void
8484,18-06-2020,2714,Repaired
8485,09-12-2020,2956,Repaired
8486,14-07-2024,4273,Warranty Void
8487,02-03-2022,3163,Pending
8488,24-03-2021,4298,Warranty Void
8489,27-11-2020,3151,Rejected
8490,03-11-2020,4885,Pending
8491,04-01-2022,2411,Paid
8492,19-08-2023,3757,Rejected
8493,04-01-2022,1752,Rejected
8494,04-06-2022,3985,Repaired
8495,22-08-2021,1935,Warranty Void
8496,12-09-2021,752,Warranty Void
8497,11-03-2022,2786,Repaired
8498,12-11-2024,3701,Paid
8499,25-05-2023,600,Pending
8500,26-05-2020,620,Pending
8501,24-04-2021,2628,Paid
8502,13-01-2021,3113,Warranty Void
8503,23-10-2020,520,Paid
8504,27-04-2021,1875,Paid
8505,30-01-2022,2769,Rejected
8506,10-05-2022,4038,Rejected
8507,10-12-2021,3617,Repaired
8508,03-03-2023,413,Warranty Void
8509,04-09-2022,948,Repaired
8510,14-11-2024,2633,Paid
8511,15-09-2022,1335,Pending
8512,03-11-2022,112,Rejected
8513,07-12-2022,2383,Paid
8514,15-02-2022,104,Repaired
8515,22-08-2022,4185,Paid
8516,09-04-2023,1371,Repaired
8517,02-03-2024,2185,Rejected
8518,25-10-2022,2561,Rejected
8519,11-05-2023,636,Paid
8520,05-11-2022,771,Rejected
8521,18-10-2021,1917,Repaired
8522,08-10-2023,1150,Warranty Void
8523,04-02-2022,3253,Repaired
8524,08-01-2021,4220,Pending
8525,04-05-2022,3938,Rejected
8526,18-08-2022,2879,Warranty Void
8527,09-01-2020,3266,Warranty Void
8528,26-02-2023,4988,Paid
8529,18-10-2024,2088,Rejected
8530,29-06-2022,2546,Pending
8531,18-02-2021,1351,Pending
8532,26-11-2020,2765,Rejected
8533,07-12-2021,1211,Repaired
8534,07-01-2021,3502,Warranty Void
8535,24-08-2021,854,Warranty Void
8536,11-11-2023,1459,Rejected
8537,04-12-2023,1531,Warranty Void
8538,20-11-2022,4581,Repaired
8539,08-06-2020,4577,Rejected
8540,24-01-2020,3962,Warranty Void
8541,29-04-2024,2196,Repaired
8542,08-08-2021,2315,Warranty Void
8543,06-12-2023,139,Rejected
8544,06-04-2024,4702,Warranty Void
8545,11-08-2021,395,Warranty Void
8546,29-08-2024,2463,Warranty Void
8547,14-03-2022,4321,Pending
8548,27-01-2020,846,Pending
8549,13-12-2023,2487,Rejected
8550,05-04-2022,4995,Warranty Void
8551,11-07-2024,2655,Rejected
8552,23-03-2023,2342,Rejected
8553,19-02-2023,1618,Repaired
8554,24-02-2023,1134,Pending
8555,11-10-2024,3721,Rejected
8556,12-11-2024,3033,Rejected
8557,05-04-2021,2097,Rejected
8558,10-10-2022,2979,Paid
8559,06-10-2021,4048,Repaired
8560,20-12-2022,4572,Pending
8561,14-09-2024,3700,Paid
8562,10-04-2023,4438,Paid
8563,26-05-2021,1538,Repaired
8564,20-06-2024,420,Warranty Void
8565,28-01-2021,2467,Pending
8566,26-08-2022,4964,Pending
8567,01-10-2022,2290,Rejected
8568,03-02-2022,2276,Rejected
8569,08-10-2024,1197,Pending
8570,01-07-2020,2267,Pending
8571,10-04-2020,1686,Pending
8572,21-02-2021,4053,Warranty Void
8573,09-04-2023,98,Pending
8574,21-08-2023,3233,Pending
8575,24-07-2020,3223,Pending
8576,09-05-2023,472,Paid
8577,22-05-2024,2008,Paid
8578,25-05-2021,1081,Paid
8579,27-04-2021,2064,Warranty Void
8580,08-05-2021,425,Repaired
8581,29-10-2022,3909,Rejected
8582,27-12-2023,4212,Warranty Void
8583,21-03-2022,779,Paid
8584,07-05-2022,3315,Warranty Void
8585,20-06-2021,2286,Warranty Void
8586,21-11-2023,3253,Repaired
8587,19-01-2023,2563,Repaired
8588,23-01-2020,3193,Paid
8589,16-08-2023,1293,Rejected
8590,09-08-2024,2930,Repaired
8591,06-07-2020,1934,Pending
8592,05-07-2022,393,Paid
8593,21-02-2020,3462,Paid
8594,23-03-2020,1826,Repaired
8595,05-10-2023,185,Paid
8596,25-04-2024,784,Pending
8597,20-05-2022,2929,Warranty Void
8598,03-12-2021,2398,Warranty Void
8599,08-08-2024,4462,Rejected
8600,07-09-2023,2694,Paid
8601,17-09-2023,2675,Pending
8602,22-09-2024,1874,Pending
8603,08-11-2024,4155,Rejected
8604,21-06-2020,2455,Paid
8605,10-08-2023,3370,Rejected
8606,21-06-2024,151,Repaired
8607,25-05-2022,3104,Rejected
8608,12-03-2022,1324,Warranty Void
8609,13-11-2022,4048,Rejected
8610,17-05-2024,4674,Repaired
8611,19-07-2024,1400,Pending
8612,01-07-2023,4329,Paid
8613,19-08-2022,2217,Warranty Void
8614,17-09-2020,2890,Paid
8615,26-10-2021,4464,Pending
8616,15-04-2023,3044,Warranty Void
8617,06-02-2020,4909,Rejected
8618,29-09-2024,3337,Warranty Void
8619,13-07-2021,1977,Warranty Void
8620,14-08-2023,4275,Repaired
8621,25-06-2023,4884,Pending
8622,25-08-2022,4373,Rejected
8623,19-07-2023,578,Rejected
8624,17-03-2020,4537,Rejected
8625,24-02-2022,674,Pending
8626,23-12-2022,4218,Pending
8627,21-12-2021,91,Rejected
8628,07-07-2021,2200,Paid
8629,09-11-2021,6,Rejected
8630,13-10-2020,2158,Repaired
8631,08-06-2021,4453,Warranty Void
8632,06-03-2023,2352,Pending
8633,05-08-2023,3936,Pending
8634,08-05-2022,3161,Paid
8635,01-08-2023,3666,Pending
8636,06-02-2023,4464,Pending
8637,01-11-2021,3860,Repaired
8638,29-04-2020,4777,Warranty Void
8639,11-01-2024,1877,Warranty Void
8640,08-04-2023,2825,Pending
8641,04-11-2020,4393,Pending
8642,21-05-2021,4527,Warranty Void
8643,29-03-2020,1337,Pending
8644,18-01-2023,3662,Paid
8645,19-09-2022,708,Rejected
8646,23-03-2024,4870,Paid
8647,30-11-2023,284,Rejected
8648,10-01-2021,4991,Paid
8649,21-07-2023,4932,Repaired
8650,11-05-2021,1084,Paid
8651,07-04-2021,3844,Repaired
8652,18-04-2024,3348,Pending
8653,28-12-2022,2513,Repaired
8654,17-11-2023,3124,Paid
8655,18-03-2020,1043,Repaired
8656,05-08-2021,2293,Paid
8657,11-03-2021,642,Rejected
8658,02-04-2021,2729,Repaired
8659,14-05-2021,3333,Pending
8660,27-09-2020,4871,Rejected
8661,28-06-2020,541,Rejected
8662,15-10-2023,3763,Paid
8663,05-07-2023,4024,Rejected
8664,14-01-2021,158,Rejected
8665,05-01-2021,44,Warranty Void
8666,05-08-2021,645,Warranty Void
8667,28-02-2021,3137,Repaired
8668,23-09-2023,4071,Pending
8669,24-04-2022,1940,Rejected
8670,07-10-2023,1810,Warranty Void
8671,18-04-2020,543,Warranty Void
8672,20-03-2020,245,Paid
8673,04-07-2020,4607,Pending
8674,07-02-2023,4363,Rejected
8675,12-02-2023,4115,Warranty Void
8676,12-12-2022,4027,Warranty Void
8677,18-05-2022,186,Repaired
8678,22-12-2022,243,Pending
8679,15-09-2021,1478,Pending
8680,28-05-2022,2228,Warranty Void
8681,20-10-2023,3431,Paid
8682,16-04-2020,79,Warranty Void
8683,01-04-2023,4355,Paid
8684,18-04-2023,578,Pending
8685,28-12-2024,3228,Warranty Void
8686,08-08-2021,4116,Pending
8687,08-08-2020,3791,Rejected
8688,28-04-2021,2027,Repaired
8689,18-05-2024,2099,Repaired
8690,23-08-2020,1406,Warranty Void
8691,23-08-2022,4995,Warranty Void
8692,22-07-2023,2742,Rejected
8693,03-08-2021,4153,Paid
8694,06-12-2020,2685,Repaired
8695,22-02-2021,3739,Pending
8696,24-07-2020,1551,Rejected
8697,07-04-2024,4977,Repaired
8698,27-04-2023,4404,Warranty Void
8699,21-11-2024,831,Rejected
8700,29-10-2024,4452,Warranty Void
8701,31-01-2021,4542,Pending
8702,13-03-2023,3613,Rejected
8703,14-12-2020,3153,Pending
8704,21-09-2020,2138,Rejected
8705,02-11-2022,4169,Rejected
8706,20-05-2024,2020,Rejected
8707,01-09-2021,866,Paid
8708,07-11-2024,4840,Rejected
8709,04-06-2023,621,Pending
8710,28-04-2024,3277,Warranty Void
8711,25-09-2023,3828,Paid
8712,09-12-2021,336,Rejected
8713,18-03-2022,4647,Paid
8714,16-02-2020,2810,Rejected
8715,13-02-2024,2530,Repaired
8716,12-12-2024,4825,Pending
8717,15-02-2020,17,Pending
8718,28-03-2021,107,Paid
8719,29-10-2022,4448,Pending
8720,04-08-2024,924,Warranty Void
8721,18-11-2023,2912,Pending
8722,21-01-2023,591,Warranty Void
8723,27-12-2023,2670,Pending
8724,21-06-2021,3537,Paid
8725,15-12-2021,4811,Warranty Void
8726,02-11-2024,4800,Repaired
8727,24-09-2021,373,Paid
8728,01-06-2024,4920,Warranty Void
8729,11-11-2023,4668,Rejected
8730,31-07-2021,4877,Warranty Void
8731,20-10-2023,4372,Pending
8732,31-05-2021,875,Paid
8733,15-08-2023,3156,Rejected
8734,30-05-2020,2000,Rejected
8735,10-02-2021,4749,Pending
8736,26-02-2020,1192,Paid
8737,10-06-2024,3841,Repaired
8738,28-01-2022,2698,Repaired
8739,04-01-2021,3738,Pending
8740,18-12-2021,2818,Paid
8741,07-09-2024,793,Paid
8742,26-12-2020,2131,Pending
8743,07-09-2024,4324,Pending
8744,04-07-2023,150,Pending
8745,11-06-2021,1629,Warranty Void
8746,21-07-2023,704,Repaired
8747,06-07-2022,296,Repaired
8748,20-01-2023,4245,Pending
8749,26-12-2024,3361,Repaired
8750,13-12-2024,3503,Paid
8751,30-01-2021,2878,Pending
8752,20-06-2021,637,Warranty Void
8753,12-05-2021,2275,Pending
8754,07-10-2022,2171,Repaired
8755,29-06-2023,4633,Pending
8756,24-10-2020,58,Pending
8757,08-01-2023,756,Warranty Void
8758,14-02-2020,2620,Paid
8759,28-09-2020,1886,Pending
8760,03-06-2023,3372,Paid
8761,21-07-2023,377,Warranty Void
8762,08-12-2023,3767,Repaired
8763,14-04-2022,4945,Pending
8764,09-11-2020,3027,Repaired
8765,01-08-2023,712,Paid
8766,08-09-2021,14,Pending
8767,03-07-2024,1267,Repaired
8768,22-02-2020,1025,Repaired
8769,13-12-2024,150,Paid
8770,29-11-2020,2744,Paid
8771,09-11-2024,3018,Pending
8772,27-06-2020,937,Paid
8773,05-07-2023,2292,Pending
8774,23-12-2022,3649,Warranty Void
8775,29-04-2022,3714,Rejected
8776,05-09-2024,371,Rejected
8777,12-07-2024,1932,Rejected
8778,22-08-2023,562,Repaired
8779,04-12-2022,4827,Paid
8780,08-07-2020,3564,Pending
8781,06-08-2020,2321,Rejected
8782,14-12-2024,430,Rejected
8783,21-04-2024,4777,Repaired
8784,16-11-2020,4884,Pending
8785,11-03-2022,3423,Paid
8786,12-08-2024,2782,Pending
8787,21-05-2020,616,Pending
8788,27-03-2023,3181,Rejected
8789,16-12-2022,1911,Pending
8790,03-09-2020,4459,Pending
8791,29-07-2022,4652,Repaired
8792,15-10-2024,1441,Repaired
8793,16-10-2023,243,Paid
8794,30-07-2023,3972,Warranty Void
8795,07-02-2021,1776,Rejected
8796,13-04-2020,2713,Paid
8797,30-01-2021,2026,Warranty Void
8798,13-11-2021,4005,Repaired
8799,12-06-2024,2138,Rejected
8800,18-11-2024,3576,Repaired
8801,25-01-2023,552,Warranty Void
8802,25-08-2022,4892,Pending
8803,24-09-2023,4770,Repaired
8804,09-05-2020,1017,Rejected
8805,09-03-2023,1742,Pending
8806,29-03-2024,4883,Rejected
8807,13-01-2024,1943,Rejected
8808,13-03-2021,4044,Pending
8809,27-11-2022,1972,Rejected
8810,12-01-2024,1033,Repaired
8811,08-02-2021,2351,Rejected
8812,29-10-2022,2608,Warranty Void
8813,19-11-2024,2118,Paid
8814,22-02-2024,1336,Paid
8815,25-04-2024,4320,Repaired
8816,17-03-2022,1839,Repaired
8817,01-04-2020,3712,Pending
8818,30-04-2024,12,Paid
8819,11-04-2023,972,Rejected
8820,31-10-2021,73,Paid
8821,18-05-2020,1149,Paid
8822,13-03-2020,4109,Paid
8823,23-07-2021,1157,Pending
8824,06-10-2023,3912,Warranty Void
8825,08-09-2021,4716,Paid
8826,27-11-2022,930,Repaired
8827,28-06-2020,3040,Paid
8828,19-08-2023,1003,Rejected
8829,26-03-2023,3438,Warranty Void
8830,16-07-2021,3225,Pending
8831,08-06-2021,2946,Pending
8832,10-02-2020,4907,Pending
8833,17-02-2023,1092,Paid
8834,25-03-2022,4329,Paid
8835,19-01-2022,2760,Warranty Void
8836,06-09-2023,4145,Pending
8837,26-05-2021,4794,Paid
8838,28-01-2024,3057,Repaired
8839,19-11-2024,4534,Pending
8840,07-09-2021,4222,Paid
8841,11-06-2020,3091,Paid
8842,15-05-2023,108,Repaired
8843,26-10-2023,344,Repaired
8844,02-01-2022,1148,Rejected
8845,17-11-2021,3556,Rejected
8846,29-09-2020,2731,Paid
8847,06-08-2021,3140,Repaired
8848,14-07-2022,328,Paid
8849,15-08-2022,3395,Rejected
8850,23-05-2020,2199,Pending
8851,11-09-2024,4226,Rejected
8852,13-09-2022,762,Paid
8853,05-06-2022,487,Pending
8854,11-10-2023,3400,Repaired
8855,12-08-2024,4871,Pending
8856,14-09-2022,1558,Pending
8857,14-11-2020,3043,Paid
8858,10-09-2023,4472,Pending
8859,27-12-2020,4928,Rejected
8860,24-10-2021,3910,Rejected
8861,17-05-2020,1729,Warranty Void
8862,07-08-2024,1792,Rejected
8863,24-04-2023,1792,Warranty Void
8864,15-06-2020,2261,Warranty Void
8865,25-10-2020,2911,Pending
8866,24-07-2021,3078,Rejected
8867,12-06-2020,1278,Rejected
8868,02-04-2022,3041,Rejected
8869,01-11-2020,4419,Rejected
8870,19-02-2024,291,Rejected
8871,18-09-2020,3744,Pending
8872,14-09-2022,982,Repaired
8873,12-06-2022,59,Rejected
8874,25-10-2024,3237,Repaired
8875,02-01-2024,4963,Rejected
8876,04-09-2024,1739,Repaired
8877,17-09-2021,2775,Warranty Void
8878,23-07-2020,4914,Pending
8879,23-09-2022,4078,Warranty Void
8880,25-06-2022,2675,Rejected
8881,25-02-2023,246,Paid
8882,30-11-2020,3340,Pending
8883,17-02-2021,2898,Rejected
8884,14-05-2022,3544,Paid
8885,13-01-2021,2873,Pending
8886,29-09-2021,106,Repaired
8887,01-01-2025,3896,Warranty Void
8888,25-01-2021,3264,Pending
8889,31-01-2024,2695,Paid
8890,31-10-2023,2245,Warranty Void
8891,11-06-2024,1100,Pending
8892,25-07-2022,3463,Warranty Void
8893,12-08-2024,3194,Paid
8894,15-02-2020,937,Rejected
8895,28-09-2022,715,Pending
8896,02-11-2024,4879,Pending
8897,09-03-2020,4814,Rejected
8898,16-02-2021,679,Pending
8899,18-05-2024,1684,Paid
8900,04-02-2020,2351,Paid
8901,16-09-2024,1818,Paid
8902,11-07-2023,239,Repaired
8903,13-03-2022,434,Repaired
8904,29-10-2020,4016,Paid
8905,06-09-2023,177,Warranty Void
8906,10-07-2020,353,Pending
8907,25-10-2023,3416,Repaired
8908,11-11-2020,1387,Repaired
8909,20-12-2022,4461,Warranty Void
8910,28-12-2022,3245,Paid
8911,04-04-2020,2559,Repaired
8912,21-07-2023,1472,Warranty Void
8913,04-06-2020,1649,Rejected
8914,23-07-2024,1248,Paid
8915,13-08-2021,993,Warranty Void
8916,05-03-2024,36,Warranty Void
8917,05-08-2021,1921,Warranty Void
8918,16-03-2021,1893,Paid
8919,05-08-2021,1237,Rejected
8920,31-08-2022,2987,Rejected
8921,20-05-2021,4349,Pending
8922,20-09-2021,4864,Paid
8923,24-11-2021,4449,Pending
8924,04-04-2021,2889,Warranty Void
8925,31-08-2022,770,Repaired
8926,29-08-2021,42,Repaired
8927,13-05-2024,4615,Paid
8928,23-04-2022,547,Warranty Void
8929,20-06-2020,1539,Pending
8930,25-02-2020,182,Warranty Void
8931,20-01-2023,605,Repaired
8932,26-07-2020,602,Rejected
8933,10-03-2023,392,Repaired
8934,24-12-2024,4623,Repaired
8935,19-08-2023,660,Rejected
8936,11-01-2024,1347,Repaired
8937,30-12-2021,2619,Paid
8938,14-01-2022,477,Warranty Void
8939,11-04-2022,2692,Rejected
8940,27-11-2023,1039,Repaired
8941,30-07-2020,4284,Rejected
8942,26-12-2024,3766,Rejected
8943,08-06-2022,3039,Warranty Void
8944,01-04-2020,1223,Rejected
8945,10-09-2021,2766,Repaired
8946,29-06-2021,264,Pending
8947,29-12-2022,286,Warranty Void
8948,14-11-2022,1526,Pending
8949,15-11-2020,1062,Pending
8950,02-11-2024,3013,Pending
8951,03-06-2024,2506,Pending
8952,03-03-2020,1455,Pending
8953,21-08-2020,1964,Pending
8954,13-09-2022,2513,Pending
8955,28-08-2023,3927,Rejected
8956,31-12-2020,3424,Pending
8957,28-06-2021,4271,Repaired
8958,16-04-2020,4862,Warranty Void
8959,07-12-2020,308,Rejected
8960,05-07-2021,3027,Pending
8961,20-01-2023,913,Warranty Void
8962,15-08-2023,4823,Warranty Void
8963,04-02-2020,2627,Rejected
8964,25-01-2020,1979,Paid
8965,30-06-2021,2034,Repaired
8966,25-06-2022,1888,Repaired
8967,07-04-2020,4670,Paid
8968,05-03-2020,3047,Pending
8969,17-10-2024,3505,Repaired
8970,02-10-2020,574,Rejected
8971,24-06-2023,913,Paid
8972,22-08-2021,111,Rejected
8973,26-11-2021,820,Pending
8974,21-10-2020,4018,Paid
8975,31-01-2021,3210,Paid
8976,01-07-2020,4140,Rejected
8977,01-09-2024,3799,Pending
8978,24-11-2020,1714,Paid
8979,18-07-2024,335,Warranty Void
8980,01-05-2023,212,Warranty Void
8981,09-12-2024,1445,Paid
8982,21-11-2021,2674,Paid
8983,05-05-2023,2422,Paid
8984,27-09-2021,4519,Rejected
8985,29-02-2020,2272,Warranty Void
8986,19-09-2021,3906,Warranty Void
8987,17-12-2023,3075,Pending
8988,23-04-2023,4675,Paid
8989,13-04-2022,2350,Pending
8990,25-03-2022,2018,Paid
8991,20-07-2021,3947,Repaired
8992,13-04-2020,953,Rejected
8993,24-05-2020,3269,Repaired
8994,28-10-2022,385,Rejected
8995,17-01-2022,2783,Pending
8996,01-08-2022,1571,Repaired
8997,15-11-2020,3765,Rejected
8998,06-09-2024,84,Pending
8999,28-07-2023,1023,Warranty Void
9000,01-03-2024,3682,Rejected
9001,18-12-2023,12,Warranty Void
9002,06-05-2023,4953,Warranty Void
9003,17-01-2023,155,Paid
9004,16-05-2024,4569,Rejected
9005,11-08-2020,1907,Rejected
9006,16-06-2020,1632,Pending
9007,03-06-2023,3958,Warranty Void
9008,22-08-2022,1726,Warranty Void
9009,14-09-2022,3673,Rejected
9010,11-10-2024,3910,Warranty Void
9011,01-02-2020,727,Pending
9012,25-08-2020,2325,Warranty Void
9013,07-03-2023,1336,Pending
9014,06-03-2020,3762,Rejected
9015,16-02-2020,585,Warranty Void
9016,23-08-2024,3411,Paid
9017,26-09-2022,385,Paid
9018,03-04-2022,2300,Paid
9019,28-08-2024,2306,Pending
9020,23-10-2023,555,Warranty Void
9021,22-12-2020,1609,Rejected
9022,21-10-2022,4237,Warranty Void
9023,27-08-2024,1278,Paid
9024,30-01-2023,956,Warranty Void
9025,27-06-2023,8,Repaired
9026,29-11-2022,4900,Pending
9027,10-12-2022,4201,Rejected
9028,24-07-2020,1290,Warranty Void
9029,15-10-2024,3005,Rejected
9030,29-11-2024,1122,Paid
