sale_id,sale_date,store_id,product_id,quantity
2681,09-10-2024,7,420,1
2682,21-09-2021,4,440,4
2683,11-05-2023,37,202,18
2684,26-08-2022,96,810,17
2685,23-10-2021,15,264,17
2686,01-02-2023,98,560,2
2687,29-08-2024,17,430,18
2688,08-06-2024,18,542,2
2689,10-05-2021,10,931,17
2690,27-12-2020,83,120,13
2691,29-04-2021,56,270,12
2692,20-12-2022,95,819,11
2693,25-11-2021,80,875,12
2694,11-03-2020,89,872,12
2695,10-12-2024,7,919,15
2696,02-02-2021,50,262,11
2697,24-01-2021,27,630,1
2698,08-03-2022,87,42,12
2699,10-02-2023,38,864,14
2700,10-02-2024,48,882,8
2701,29-12-2021,63,694,17
2702,06-01-2021,40,604,15
2703,19-08-2020,4,882,12
2704,13-02-2023,72,172,4
2705,19-08-2023,75,672,1
2706,01-01-2025,26,751,7
2707,30-04-2022,38,42,7
2708,22-02-2021,18,46,3
2709,02-11-2023,28,365,10
2710,25-12-2023,8,30,14
2711,04-02-2020,41,57,15
2712,16-04-2021,34,622,11
2713,19-06-2022,72,862,15
2714,22-08-2020,28,353,1
2715,05-03-2024,95,106,6
2716,05-07-2021,76,420,11
2717,25-09-2023,21,16,10
2718,16-02-2022,88,369,18
2719,19-04-2022,65,277,17
2720,11-09-2023,94,911,13
2721,31-10-2020,50,394,15
2722,29-06-2023,5,280,14
2723,29-06-2020,70,834,3
2724,05-11-2021,35,313,2
2725,30-01-2020,62,80,12
2726,06-07-2021,29,707,1
2727,19-09-2023,69,973,18
2728,06-05-2023,90,71,10
2729,17-03-2023,3,858,15
2730,09-10-2020,9,571,1
2731,31-05-2023,83,358,4
2732,02-02-2021,46,134,15
2733,21-03-2021,35,482,1
2734,03-10-2020,86,37,4
2735,15-11-2021,79,42,1
2736,04-07-2023,25,676,13
2737,29-12-2024,77,488,20
2738,20-02-2022,3,633,6
2739,26-10-2022,89,288,4
2740,11-11-2024,5,947,19
2741,20-10-2022,58,203,16
2742,06-02-2021,16,74,6
2743,29-12-2022,4,913,15
2744,04-02-2020,68,938,18
2745,09-01-2023,82,280,14
2746,15-01-2022,33,169,14
2747,28-01-2023,48,103,10
2748,29-03-2021,34,838,5
2749,10-03-2020,38,500,9
2750,03-10-2020,25,37,2
2751,01-11-2021,37,845,14
2752,24-01-2020,20,864,3
2753,24-12-2021,85,821,17
2754,19-11-2020,32,624,12
2755,18-09-2024,44,460,14
2756,31-10-2022,8,275,6
2757,09-05-2024,3,551,11
2758,19-01-2024,78,762,19
2759,12-09-2024,22,561,10
2760,25-03-2023,62,483,17
2761,23-06-2022,78,772,10
2762,04-12-2020,14,246,19
2763,03-11-2024,75,98,9
2764,07-07-2021,77,885,6
2765,20-04-2022,91,2,10
2766,19-09-2024,48,550,20
2767,11-09-2020,77,635,2
2768,19-04-2024,97,480,3
2769,14-10-2024,46,948,9
2770,12-08-2022,4,117,1
2771,12-10-2021,11,325,6
2772,06-07-2022,3,71,15
2773,13-12-2021,78,123,13
2774,01-01-2024,90,637,11
2775,21-03-2024,50,259,8
2776,21-10-2022,58,528,11
2777,22-09-2021,35,283,3
2778,20-06-2022,24,942,1
2779,06-09-2022,36,378,15
2780,26-11-2024,74,458,6
2781,21-03-2022,3,271,13
2782,06-05-2024,38,18,12
2783,26-05-2020,96,955,11
2784,18-10-2021,74,438,18
2785,10-07-2021,60,985,15
2786,02-04-2023,56,614,16
2787,16-06-2023,60,828,6
2788,26-08-2022,54,615,5
2789,27-06-2024,25,79,3
2790,13-01-2021,7,201,2
2791,16-02-2020,48,138,5
2792,18-06-2020,17,866,7
2793,11-12-2023,77,391,9
2794,27-11-2020,100,478,13
2795,06-04-2023,16,990,14
2796,24-11-2022,32,279,4
2797,13-08-2023,34,576,8
2798,03-12-2023,43,798,18
2799,04-03-2022,26,338,13
2800,19-10-2020,62,616,2
2801,09-02-2024,77,706,10
2802,15-10-2024,23,606,19
2803,03-05-2023,34,838,10
2804,15-10-2021,65,981,13
2805,03-05-2020,16,367,19
2806,29-01-2022,59,538,1
2807,21-08-2024,37,643,12
2808,20-10-2021,38,762,3
2809,17-07-2023,12,971,5
2810,24-09-2021,38,231,3
2811,20-11-2022,76,771,11
2812,26-10-2020,100,232,11
2813,02-01-2023,18,374,12
2814,20-02-2023,45,845,9
2815,24-10-2021,33,669,8
2816,06-04-2024,53,71,19
2817,13-03-2021,13,546,1
2818,16-03-2022,26,273,3
2819,05-03-2021,52,563,2
2820,19-01-2021,72,782,5
2821,11-02-2021,94,309,4
2822,02-08-2024,56,972,19
2823,14-05-2022,83,641,10
2824,04-11-2021,89,416,8
2825,16-06-2020,49,318,13
2826,11-12-2023,60,960,5
2827,09-11-2024,92,225,9
2828,04-10-2022,54,366,6
2829,05-05-2022,66,799,18
2830,07-11-2023,64,413,20
2831,11-09-2020,14,826,2
2832,17-10-2021,73,673,19
2833,27-03-2024,87,883,17
2834,27-12-2023,4,270,2
2835,23-03-2020,86,371,8
2836,05-02-2024,3,794,3
2837,11-05-2024,51,810,15
2838,21-03-2024,31,672,7
2839,01-04-2024,47,1000,11
2840,10-03-2023,97,717,10
2841,31-08-2023,83,335,15
2842,26-07-2024,50,507,18
2843,07-03-2024,90,649,1
2844,25-03-2021,63,870,13
2845,20-08-2022,66,755,5
2846,01-02-2023,19,784,8
2847,09-09-2024,2,532,11
2848,07-05-2023,74,984,16
2849,28-11-2022,35,453,2
2850,13-08-2023,4,833,17
2851,25-05-2021,99,919,4
2852,12-04-2020,52,964,20
2853,20-02-2020,11,502,7
2854,03-02-2020,12,735,16
2855,05-12-2022,39,607,9
2856,08-09-2022,52,685,1
2857,13-01-2023,81,567,7
2858,02-09-2022,68,895,1
2859,30-08-2024,21,47,5
2860,12-08-2021,4,88,12
2861,22-10-2024,60,11,7
2862,09-11-2022,100,628,13
2863,02-08-2021,80,566,6
2864,11-09-2022,2,500,19
2865,12-07-2022,48,196,9
2866,19-03-2022,22,262,11
2867,23-09-2023,52,885,20
2868,26-02-2023,66,602,3
2869,04-04-2024,51,517,16
2870,19-02-2020,11,312,15
2871,21-07-2024,15,555,14
2872,29-02-2024,95,336,3
2873,14-04-2021,58,58,1
2874,02-06-2022,90,76,18
2875,16-02-2021,64,205,11
2876,15-08-2022,80,400,5
2877,15-09-2020,95,626,14
2878,12-03-2021,55,101,2
2879,02-12-2022,39,503,10
2880,09-03-2020,17,635,10
2881,07-01-2021,14,885,2
2882,29-01-2023,67,745,12
2883,09-12-2024,87,229,6
2884,29-03-2020,98,806,2
2885,07-04-2020,67,224,8
2886,25-04-2021,79,354,20
2887,06-03-2021,3,569,11
2888,04-09-2020,34,871,8
2889,29-07-2022,32,991,10
2890,02-10-2020,52,639,9
2891,02-12-2023,70,737,14
2892,16-04-2022,91,523,11
2893,13-09-2024,50,220,11
2894,21-05-2020,3,694,10
2895,30-05-2022,24,864,18
2896,02-08-2021,18,334,4
2897,29-10-2022,100,207,14
2898,25-02-2020,72,615,9
2899,10-01-2023,86,873,11
2900,21-12-2022,91,483,6
2901,23-07-2021,81,291,11
2902,10-11-2024,32,316,18
2903,16-09-2021,16,311,1
2904,12-08-2020,33,954,17
2905,08-08-2023,66,367,1
2906,18-04-2022,20,828,3
2907,18-02-2020,45,382,20
2908,13-06-2023,85,223,6
2909,11-11-2023,40,807,8
2910,03-05-2023,56,801,10
2911,12-06-2020,33,741,3
2912,28-12-2021,17,190,13
2913,19-03-2022,14,821,17
2914,07-05-2021,51,417,16
2915,22-12-2020,76,168,6
2916,16-07-2023,44,669,15
2917,11-05-2022,57,198,14
2918,21-06-2022,86,384,18
2919,04-09-2024,49,625,12
2920,18-03-2024,100,889,13
2921,16-01-2021,6,461,20
2922,11-11-2021,80,860,14
2923,12-01-2022,74,183,18
2924,30-09-2022,74,742,18
2925,04-12-2024,98,607,18
2926,30-05-2021,66,379,16
2927,06-07-2021,95,883,16
2928,24-12-2020,41,417,9
2929,21-12-2020,72,17,11
2930,14-10-2020,7,468,6
2931,20-06-2023,32,337,3
2932,10-07-2022,11,503,9
2933,01-09-2020,73,197,4
2934,10-08-2024,90,573,7
2935,14-05-2023,32,70,11
2936,01-10-2020,68,900,12
2937,21-09-2021,28,442,2
2938,07-05-2022,29,138,11
2939,27-07-2021,15,348,17
2940,30-04-2021,54,60,15
2941,17-03-2020,98,124,18
2942,18-10-2022,79,364,18
2943,21-06-2023,17,536,19
2944,14-10-2023,61,653,1
2945,24-02-2020,59,713,12
2946,30-10-2021,33,124,6
2947,26-04-2021,5,993,16
2948,23-10-2020,3,858,17
2949,09-01-2020,30,927,17
2950,01-07-2020,90,326,18
2951,18-05-2023,41,611,8
2952,28-03-2024,68,146,1
2953,15-09-2022,92,340,4
2954,16-06-2023,68,886,3
2955,29-05-2024,64,439,9
2956,23-11-2023,88,408,18
2957,15-06-2020,42,669,8
2958,29-03-2023,27,588,8
2959,26-11-2020,54,286,7
2960,27-02-2020,35,220,18
2961,13-09-2022,28,378,6
2962,15-10-2023,53,768,17
2963,07-08-2023,44,314,16
2964,13-08-2020,58,642,7
2965,31-05-2023,35,5,20
2966,07-02-2023,49,310,7
2967,11-07-2022,74,518,3
2968,13-08-2020,47,830,16
2969,26-11-2020,45,424,11
2970,18-04-2022,26,952,18
2971,15-11-2024,8,486,17
2972,14-04-2021,90,393,20
2973,08-08-2023,38,666,7
2974,05-10-2020,78,497,7
2975,20-01-2024,92,452,11
2976,18-11-2024,4,685,7
2977,19-04-2024,22,908,19
2978,07-04-2024,78,123,10
2979,08-06-2020,42,607,17
2980,19-05-2022,47,47,13
2981,26-01-2022,52,698,3
2982,06-08-2021,14,460,16
2983,01-01-2021,49,855,13
2984,12-02-2020,69,415,5
2985,10-02-2021,89,474,8
2986,27-12-2024,32,472,7
2987,15-10-2020,71,262,8
2988,10-02-2023,2,185,8
2989,10-03-2020,43,727,19
2990,04-02-2021,95,7,16
2991,06-02-2020,37,721,9
2992,28-03-2024,68,607,2
2993,12-11-2020,5,497,9
2994,04-04-2020,67,484,6
2995,03-09-2021,42,492,3
2996,05-07-2021,3,579,16
2997,08-06-2022,91,257,11
2998,03-10-2021,20,418,18
2999,30-09-2021,12,615,8
3000,05-02-2021,98,729,18
3001,12-04-2020,57,327,1
3002,03-02-2020,30,981,10
3003,18-08-2024,41,859,15
3004,22-08-2020,23,263,9
3005,30-08-2022,9,644,7
3006,06-07-2020,60,237,20
3007,29-07-2024,5,358,7
3008,28-03-2023,67,65,11
3009,18-04-2020,25,751,2
3010,19-03-2020,82,386,3
3011,12-06-2024,65,830,4
3012,13-06-2024,93,978,2
3013,08-08-2021,99,848,11
3014,17-05-2024,55,451,12
3015,27-10-2021,20,718,6
3016,29-03-2021,41,174,12
3017,13-03-2022,20,265,6
3018,11-08-2020,51,795,2
3019,24-12-2020,49,805,5
3020,08-01-2022,14,609,17
3021,23-04-2022,15,399,8
3022,05-08-2022,67,591,20
3023,30-08-2022,4,627,3
3024,04-06-2020,22,481,16
3025,03-04-2022,94,817,12
3026,01-08-2023,59,48,5
3027,02-10-2023,22,100,15
3028,18-02-2022,30,115,18
3029,07-04-2022,31,77,18
3030,28-11-2023,36,392,9
3031,11-09-2024,99,547,14
3032,23-09-2024,39,422,13
3033,15-12-2020,9,691,5
3034,12-10-2024,63,220,5
3035,08-05-2021,79,986,14
3036,23-04-2023,53,482,6
3037,08-08-2021,50,143,17
3038,18-07-2023,76,30,18
3039,27-02-2024,68,764,8
3040,09-12-2020,50,762,20
3041,24-06-2021,5,333,4
3042,19-08-2022,67,725,6
3043,20-12-2020,61,142,1
3044,09-11-2021,68,337,1
3045,30-09-2020,57,125,2
3046,06-01-2023,46,283,18
3047,16-05-2020,6,943,12
3048,02-09-2023,21,908,9
3049,03-05-2021,78,759,4
3050,28-10-2024,63,765,10
3051,31-03-2023,60,692,5
3052,10-04-2022,72,648,13
3053,13-01-2024,83,221,13
3054,10-01-2022,72,913,14
3055,23-12-2024,83,258,7
3056,19-01-2021,47,106,13
3057,17-09-2024,74,165,14
3058,08-05-2020,14,94,17
3059,14-12-2024,93,328,14
3060,31-07-2021,26,211,19
3061,11-01-2024,31,790,9
3062,06-01-2020,40,59,1
3063,09-09-2021,22,387,3
3064,12-01-2021,9,424,16
3065,18-05-2022,92,344,10
3066,23-06-2020,37,976,3
3067,30-04-2022,67,778,12
3068,12-08-2022,42,165,6
3069,05-08-2021,1,723,17
3070,11-08-2024,36,472,5
3071,12-12-2021,18,961,4
3072,03-09-2022,28,619,18
3073,21-09-2021,97,289,17
3074,31-03-2024,52,883,17
3075,02-08-2021,90,390,15
3076,06-03-2022,56,63,11
3077,01-09-2020,73,385,17
3078,21-06-2023,32,777,20
3079,03-02-2024,69,334,3
3080,24-07-2024,19,129,6
3081,06-12-2023,33,430,20
3082,14-09-2020,89,621,7
3083,19-12-2022,86,833,14
3084,19-09-2023,25,259,16
3085,20-08-2023,9,683,17
3086,11-11-2022,78,941,15
3087,15-01-2020,67,810,10
3088,22-09-2023,12,500,8
3089,03-11-2022,97,218,10
3090,29-12-2020,95,579,19
3091,01-03-2024,84,881,16
3092,14-01-2022,54,45,9
3093,27-08-2020,67,564,1
3094,03-02-2020,63,742,2
3095,22-03-2023,7,406,3
3096,12-10-2022,90,98,2
3097,05-03-2021,24,697,9
3098,28-04-2022,61,180,10
3099,27-01-2022,99,609,1
3100,10-03-2023,50,868,15
3101,26-12-2021,47,52,3
3102,30-09-2020,19,168,1
3103,28-06-2021,74,723,17
3104,11-03-2020,58,742,15
3105,20-01-2021,74,677,11
3106,17-07-2024,86,594,20
3107,07-09-2023,5,995,19
3108,01-01-2021,4,263,11
3109,18-09-2021,39,449,7
3110,02-07-2024,11,797,17
3111,20-09-2020,44,336,8
3112,17-08-2021,97,599,18
3113,17-02-2024,96,180,1
3114,04-12-2021,15,629,10
3115,12-03-2020,86,360,8
3116,05-01-2021,14,107,9
3117,28-05-2024,80,598,16
3118,12-09-2021,33,944,9
3119,23-08-2020,32,621,9
3120,24-12-2021,2,850,4
3121,12-11-2023,98,170,11
3122,22-07-2024,85,463,1
3123,23-02-2023,20,399,14
3124,04-05-2023,41,891,19
3125,31-05-2022,24,681,4
3126,29-04-2020,39,56,16
3127,15-12-2020,72,762,18
3128,28-08-2022,55,24,16
3129,06-04-2023,71,834,15
3130,24-11-2023,3,862,16
3131,28-02-2021,18,818,11
3132,31-10-2023,95,883,16
3133,11-01-2020,93,651,16
3134,19-11-2021,64,730,12
3135,14-02-2020,72,838,6
3136,01-11-2020,39,627,8
3137,16-01-2021,77,323,10
3138,18-11-2022,26,267,6
3139,29-06-2021,71,196,13
3140,06-04-2022,3,292,17
3141,04-12-2020,89,335,19
3142,12-06-2024,10,490,5
3143,28-11-2023,49,458,10
3144,28-05-2022,21,337,19
3145,27-12-2020,27,792,10
3146,26-06-2021,9,776,14
3147,30-09-2020,64,423,7
3148,29-04-2021,7,419,7
3149,31-08-2024,7,416,17
3150,04-10-2020,56,231,17
3151,15-11-2021,65,965,15
3152,14-02-2020,86,407,20
3153,18-02-2023,69,449,20
3154,31-01-2023,55,477,8
3155,17-04-2023,94,688,11
3156,09-02-2022,92,62,4
3157,08-03-2024,1,800,2
3158,12-09-2021,78,683,12
3159,09-09-2021,11,838,6
3160,13-11-2024,3,300,13
3161,29-03-2021,23,58,8
3162,08-06-2024,67,178,19
3163,18-06-2023,96,473,14
3164,20-08-2022,4,838,10
3165,19-05-2023,31,738,2
3166,07-03-2020,80,241,17
3167,04-07-2021,68,99,17
3168,18-03-2024,60,923,7
3169,19-02-2023,42,649,13
3170,03-04-2024,84,80,10
3171,15-07-2023,89,745,16
3172,23-08-2022,80,802,3
3173,29-03-2020,52,465,18
3174,28-12-2023,91,897,18
3175,13-10-2021,10,867,9
3176,07-02-2022,93,89,14
3177,11-05-2022,65,630,6
3178,15-05-2023,93,367,6
3179,22-02-2024,12,674,7
3180,25-03-2024,62,510,20
3181,06-05-2021,32,877,20
3182,11-11-2020,71,730,7
3183,07-09-2020,23,930,6
3184,28-11-2022,68,956,14
3185,12-02-2024,73,859,11
3186,29-09-2022,74,33,10
3187,03-04-2020,11,707,16
3188,28-07-2021,24,988,11
3189,15-08-2021,76,265,13
3190,30-10-2021,44,894,5
3191,25-06-2022,76,981,8
3192,25-11-2021,89,987,4
3193,03-07-2024,19,112,20
3194,16-05-2023,76,546,5
3195,09-05-2020,47,982,15
3196,19-07-2022,92,333,19
3197,19-02-2022,72,160,2
3198,06-08-2020,30,781,19
3199,06-09-2024,12,193,10
3200,17-08-2021,43,601,20
3201,05-02-2021,48,830,11
3202,27-11-2020,74,132,2
3203,29-05-2021,56,913,4
3204,27-05-2020,87,192,17
3205,01-08-2022,63,536,5
3206,06-04-2023,90,350,5
3207,20-07-2022,100,654,12
3208,14-07-2020,16,126,20
3209,26-08-2024,49,16,14
3210,19-10-2024,4,421,1
3211,22-02-2022,78,217,5
3212,10-11-2023,42,141,5
3213,06-09-2022,88,507,5
3214,13-04-2023,84,382,6
3215,13-04-2020,80,374,11
3216,26-08-2022,72,706,15
3217,31-07-2022,95,342,8
3218,16-12-2024,92,888,20
3219,30-07-2021,22,941,19
3220,08-10-2024,93,116,19
3221,04-06-2021,58,132,3
3222,09-01-2023,91,548,1
3223,30-10-2023,99,901,10
3224,29-11-2020,32,286,16
3225,26-12-2022,44,37,18
3226,30-10-2021,42,589,15
3227,27-02-2023,28,807,16
3228,17-02-2020,64,666,14
3229,01-04-2024,7,211,4
3230,04-05-2021,17,159,19
3231,29-11-2021,89,892,1
3232,24-02-2023,100,406,14
3233,16-01-2023,88,346,15
3234,01-05-2021,33,462,10
3235,09-09-2021,93,595,10
3236,12-04-2021,88,276,3
3237,09-11-2022,52,857,20
3238,06-10-2024,70,933,16
3239,11-11-2022,80,989,19
3240,04-06-2022,95,321,19
3241,28-04-2022,95,922,14
3242,24-08-2022,8,503,7
3243,01-02-2023,24,964,15
3244,10-11-2022,63,699,14
3245,04-06-2021,25,666,4
3246,01-08-2022,10,141,14
3247,15-06-2021,24,182,18
3248,11-03-2023,57,735,9
3249,18-03-2024,49,313,7
3250,13-05-2023,56,441,4
3251,02-02-2024,16,373,13
3252,21-02-2020,3,612,7
3253,04-12-2021,12,435,16
3254,03-04-2022,92,363,7
3255,20-06-2023,55,608,20
3256,18-10-2024,63,341,13
3257,05-07-2020,44,726,5
3258,10-02-2023,85,398,6
3259,02-03-2024,78,986,7
3260,22-01-2021,37,205,7
3261,02-09-2024,7,317,11
3262,17-12-2020,6,318,9
3263,17-01-2022,10,989,17
3264,17-04-2024,84,773,7
3265,20-02-2023,42,539,5
3266,11-06-2023,8,746,5
3267,02-03-2020,43,405,19
3268,22-04-2023,73,910,3
3269,28-05-2022,46,387,14
3270,18-07-2022,18,132,2
3271,23-01-2022,49,364,20
3272,25-12-2022,76,650,8
3273,17-03-2021,23,866,18
3274,03-09-2022,4,93,1
3275,11-09-2023,68,931,3
3276,18-05-2020,10,993,4
3277,27-04-2022,57,230,12
3278,29-09-2023,38,169,3
3279,24-11-2021,72,566,15
3280,24-05-2021,42,509,5
3281,21-05-2022,80,124,15
3282,13-02-2023,32,203,17
3283,08-11-2021,14,973,13
3284,26-05-2023,88,98,13
3285,05-10-2021,80,635,14
3286,08-06-2022,37,480,9
3287,02-07-2022,60,336,9
3288,12-12-2021,79,831,15
3289,19-12-2024,23,169,2
3290,15-02-2021,99,690,9
3291,31-10-2021,86,131,10
3292,30-03-2021,17,467,20
3293,19-10-2023,27,23,11
3294,02-08-2021,80,462,13
3295,01-01-2025,35,690,16
3296,23-02-2024,23,104,10
3297,26-08-2020,11,358,3
3298,25-05-2023,99,198,2
3299,26-04-2023,84,441,5
3300,06-04-2022,14,438,17
3301,05-05-2024,86,274,20
3302,28-06-2024,53,699,5
3303,25-09-2021,2,330,7
3304,16-03-2020,27,220,2
3305,29-05-2020,53,624,16
3306,21-01-2023,1,547,12
3307,09-03-2022,14,177,17
3308,02-07-2021,14,45,12
3309,23-11-2022,78,535,15
3310,10-11-2022,5,600,15
3311,23-11-2024,56,367,17
3312,14-11-2022,41,435,1
3313,10-05-2023,52,300,14
3314,12-11-2023,88,298,15
3315,25-11-2021,64,323,9
3316,19-12-2023,26,616,12
3317,15-11-2024,80,734,6
3318,21-06-2022,15,43,10
3319,07-09-2020,59,165,6
3320,09-12-2024,39,651,18
3321,12-09-2020,51,611,10
3322,04-07-2024,12,946,3
3323,03-10-2023,46,700,12
3324,10-01-2024,14,896,14
3325,10-07-2021,75,377,4
3326,12-02-2024,47,556,12
3327,04-02-2021,69,633,6
3328,24-07-2022,87,587,11
3329,21-04-2022,21,797,8
3330,31-07-2020,19,266,4
3331,30-08-2024,1,618,10
3332,23-05-2023,78,802,9
3333,07-04-2020,77,484,13
3334,19-09-2024,96,489,16
3335,08-12-2021,77,220,2
3336,10-02-2020,62,756,1
3337,01-11-2020,16,412,14
3338,31-07-2021,26,390,12
3339,12-04-2021,88,290,13
3340,30-09-2023,51,989,5
3341,05-05-2021,88,910,1
3342,15-03-2022,93,59,8
3343,09-12-2023,46,891,14
3344,13-08-2024,86,938,10
3345,03-11-2020,61,436,12
3346,30-04-2024,33,994,3
3347,07-09-2024,30,571,16
3348,21-09-2024,68,526,17
3349,01-12-2020,53,628,4
3350,20-01-2023,61,432,6
3351,19-04-2020,32,110,18
3352,13-03-2023,1,213,18
3353,04-04-2022,61,157,7
3354,29-11-2020,63,532,9
3355,24-09-2024,20,13,13
3356,10-10-2021,58,667,15
3357,04-11-2020,56,600,4
3358,28-04-2022,24,890,10
3359,28-09-2020,85,874,8
3360,08-09-2023,31,739,16
3361,04-02-2023,63,95,12
3362,17-12-2021,8,696,20
3363,25-03-2023,47,79,17
3364,26-07-2024,11,343,9
3365,22-10-2021,100,865,20
3366,27-12-2020,64,276,1
3367,27-10-2023,90,784,6
3368,18-09-2020,37,75,3
3369,25-01-2022,20,629,17
3370,13-05-2021,23,464,6
3371,20-09-2021,89,323,12
3372,13-05-2024,97,18,3
3373,08-12-2020,6,764,12
3374,29-03-2023,83,901,4
3375,22-12-2022,86,576,14
3376,07-07-2022,2,181,1
3377,01-02-2020,53,703,4
3378,19-11-2020,98,415,13
3379,27-01-2021,23,77,19
3380,05-04-2020,66,701,11
3381,29-12-2022,72,864,8
3382,21-11-2023,95,402,19
3383,13-01-2022,95,545,15
3384,24-07-2021,57,534,13
3385,29-09-2024,24,118,12
3386,19-10-2020,59,807,5
3387,13-08-2021,52,562,2
3388,03-02-2022,91,224,2
3389,03-05-2020,42,16,12
3390,24-06-2020,98,38,18
3391,16-08-2020,85,782,8
3392,19-07-2022,11,221,13
3393,04-12-2024,58,554,6
3394,14-06-2023,2,859,7
3395,11-06-2023,32,636,16
3396,21-06-2024,80,886,2
3397,27-12-2022,48,48,11
3398,06-01-2023,82,570,14
3399,12-04-2020,14,639,8
3400,17-10-2021,100,802,6
3401,01-01-2022,42,256,4
3402,09-09-2022,64,766,10
3403,20-08-2021,76,163,10
3404,22-05-2023,93,905,15
3405,07-10-2024,89,242,14
3406,24-01-2024,36,243,19
3407,20-07-2022,87,705,11
3408,10-12-2023,70,677,4
3409,28-08-2024,43,528,7
3410,14-07-2024,54,574,20
3411,24-04-2021,89,109,17
3412,02-04-2022,66,47,1
3413,19-05-2023,55,750,11
3414,05-11-2023,16,745,20
3415,27-10-2021,100,190,8
3416,21-02-2020,9,74,5
3417,09-12-2023,6,976,9
3418,27-04-2024,15,33,10
3419,04-08-2024,29,110,10
3420,04-08-2020,37,218,9
3421,16-06-2021,45,16,3
3422,19-07-2023,54,511,4
3423,26-06-2022,95,699,17
3424,02-03-2022,66,932,6
3425,02-09-2020,34,317,1
3426,03-01-2020,43,949,4
3427,17-11-2021,33,931,10
3428,18-01-2022,16,668,7
3429,04-05-2022,74,136,12
3430,26-10-2023,21,439,18
3431,20-03-2020,20,454,9
3432,06-10-2024,54,615,15
3433,02-08-2023,82,352,13
3434,03-07-2020,37,599,19
3435,16-09-2023,31,567,3
3436,08-08-2023,59,662,4
3437,18-07-2020,67,374,16
3438,25-01-2023,54,501,13
3439,18-02-2021,13,829,15
3440,04-11-2023,87,123,13
3441,08-10-2020,89,883,8
3442,27-08-2024,91,971,13
3443,17-01-2022,99,867,20
3444,09-10-2022,12,456,19
3445,04-07-2023,55,584,3
3446,11-03-2020,5,241,19
3447,12-09-2021,78,691,20
3448,17-05-2021,60,598,8
3449,09-04-2024,87,608,1
3450,18-08-2020,75,472,17
3451,29-09-2023,24,68,11
3452,07-03-2024,25,946,16
3453,11-12-2021,75,141,6
3454,27-11-2023,30,492,5
3455,14-09-2021,12,602,6
3456,11-07-2023,98,715,6
3457,11-09-2024,53,189,18
3458,01-07-2020,93,818,10
3459,23-01-2021,83,181,19
3460,16-11-2023,21,428,2
3461,23-08-2023,91,841,5
3462,19-09-2022,15,424,4
3463,09-05-2022,59,517,13
3464,22-02-2020,13,427,7
3465,15-06-2022,75,251,6
3466,12-04-2023,56,716,6
3467,11-04-2020,62,737,4
3468,30-01-2022,92,550,7
3469,22-12-2020,81,900,5
3470,18-01-2022,99,385,12
3471,01-01-2025,16,821,3
3472,06-05-2024,15,118,17
3473,18-08-2022,63,463,12
3474,20-11-2023,14,159,17
3475,11-02-2021,13,516,18
3476,18-12-2022,1,110,15
3477,14-04-2021,9,521,7
3478,18-08-2022,48,232,11
3479,12-11-2021,29,953,20
3480,28-07-2020,98,655,9
3481,11-12-2022,24,576,17
3482,27-05-2020,47,685,20
3483,13-08-2022,94,581,2
3484,01-01-2023,54,585,6
3485,04-02-2020,2,163,10
3486,21-08-2023,7,106,12
3487,11-06-2020,21,385,6
3488,19-02-2023,97,309,9
3489,04-02-2022,6,165,20
3490,01-07-2024,96,838,10
3491,06-02-2023,20,233,10
3492,14-08-2020,15,845,8
3493,04-10-2022,58,709,18
3494,20-05-2021,30,166,7
3495,22-08-2021,32,695,3
3496,29-12-2020,7,238,10
3497,11-11-2023,38,165,4
3498,14-11-2021,54,117,19
3499,14-03-2021,55,981,9
3500,27-06-2022,100,13,8
3501,26-03-2020,22,170,13
3502,26-04-2022,81,616,6
3503,20-10-2022,31,15,2
3504,09-08-2021,55,544,5
3505,12-10-2024,50,169,11
3506,14-09-2021,78,318,14
3507,12-12-2022,26,827,2
3508,03-06-2020,93,707,1
3509,25-11-2024,10,45,11
3510,02-04-2020,76,842,17
3511,20-01-2020,13,1,15
3512,26-02-2020,12,630,14
3513,04-10-2022,58,540,13
3514,07-05-2020,5,419,4
3515,05-05-2022,45,806,5
3516,17-12-2021,18,622,18
3517,19-01-2021,12,676,16
3518,22-11-2024,19,239,3
3519,13-01-2022,74,551,13
3520,26-12-2021,52,141,2
3521,11-04-2020,33,313,17
3522,26-04-2021,57,698,13
3523,21-01-2023,93,17,9
3524,07-01-2021,18,625,11
3525,08-06-2023,1,709,12
3526,01-09-2020,49,123,14
3527,21-04-2023,95,504,12
3528,15-11-2020,79,64,11
3529,13-02-2024,23,82,18
3530,20-04-2021,62,149,16
3531,30-03-2022,58,12,16
3532,16-12-2022,91,306,2
3533,09-01-2024,78,586,5
3534,12-03-2023,12,924,2
3535,05-10-2022,58,302,20
3536,18-07-2023,31,154,15
3537,07-05-2022,53,786,18
3538,09-08-2020,38,483,3
3539,29-07-2022,90,38,6
3540,21-04-2021,79,808,4
3541,08-09-2021,72,355,12
3542,20-08-2021,82,24,5
3543,06-06-2021,19,258,20
3544,16-03-2020,47,734,1
3545,02-02-2022,59,19,11
3546,18-07-2020,13,293,16
3547,06-12-2023,29,114,2
3548,26-12-2020,43,170,9
3549,11-08-2022,38,729,4
3550,20-03-2023,13,798,9
3551,19-12-2022,21,605,8
3552,27-09-2021,84,453,10
3553,26-01-2023,35,300,2
